9.223254699254486155e-01
7.062293227251255079e-01
2.025909838800128426e-01
6.303445487746501819e-01
9.329330950985252890e-01
5.303088301819336436e-01
3.763462885338752801e-03
6.303445487746501819e-01
6.303445487746501819e-01
7.452749855869941764e-02
6.303445487746501819e-01
6.303445487746501819e-01
6.137267314743215518e-01
2.799045793215707359e-02
6.137267314743215518e-01
6.303445487746501819e-01
2.799045793215707359e-02
2.025909838800128426e-01
3.260582820046341035e-01
3.957423120647522996e-01
6.137267314743215518e-01
6.303445487746501819e-01
6.303445487746501819e-01
6.137267314743215518e-01
6.137267314743215518e-01
2.025909838800128426e-01
6.303445487746501819e-01
6.137267314743215518e-01
6.137267314743215518e-01
6.303445487746501819e-01
8.276556514491084648e-01
6.303445487746501819e-01
6.137267314743215518e-01
6.137267314743215518e-01
2.025909838800128426e-01
3.066347213170799724e-01
2.025909838800128426e-01
6.137267314743215518e-01
2.799045793215707359e-02
6.303445487746501819e-01
2.025909838800128426e-01
6.303445487746501819e-01
6.303445487746501819e-01
2.025909838800128426e-01
6.303445487746501819e-01
6.303445487746501819e-01
6.137267314743215518e-01
6.137267314743215518e-01
6.137267314743215518e-01
2.799045793215707359e-02
1.188531857887117765e-01
5.411111321959634068e-01
4.296265484513007715e-01
6.942697136333104702e-01
1.167314627508699298e-01
4.824573928915885102e-01
4.164245990918509222e-01
8.571897829291610371e-01
1.855767975650439716e-01
9.615987886813394114e-01
9.965160138959355818e-01
2.931417657238739038e-01
1.893524792965441031e-04
1.601373317358397276e-04
2.904067515780734086e-08
1.790268424167798132e-03
1.658798285674166152e-06
2.821302188157466095e-03
2.264190165874619610e-06
7.520507155961918544e-01
2.653244211887547136e-04
