Country,Decade,Schizophrenia Avg Percent,Schizophrenia Avg DALYs,Depressive Avg Percent,Depressive Avg DALYs,Anxiety Avg Percent,Anxiety Avg DALYs,Bipolar Avg Percent,Bipolar Avg DALYs,Eating Avg Percent,Eating Avg DALYs
Djibouti,3,0.21914168299999998,140.83304400000003,4.4361666799999995,764.214132,3.2459177400000003,311.09499800000003,0.607332726,131.47227300000003,0.10509780180000002,22.5301686
Dominica,1,0.270909285,174.073976,2.98559162,515.937112,4.20670946,402.882178,0.901501506,195.679928,0.18266057900000005,38.90394789999999
Dominica,2,0.27250864799999996,174.671359,2.9655983,511.5292850000001,4.19591901,401.217838,0.901557722,195.338412,0.19340303900000003,41.1724391
Dominica,3,0.274012157,175.370768,2.98588479,515.300092,4.26055554,407.20950199999993,0.9013715150000001,195.051402,0.205410142,43.702971
Dominican Republic,1,0.26795573500000003,172.38878799999998,3.8139812500000003,690.713956,4.45632838,427.333637,0.9129641519999998,198.202047,0.17851698,37.9707987
Dominican Republic,2,0.27150095500000004,174.65003599999997,3.9574367500000003,720.3184709999999,4.438772730000001,425.59952400000003,0.9110712479999998,197.83785899999998,0.19296284900000002,41.091415000000005
Dominican Republic,3,0.275479793,177.25441700000002,3.8213436800000005,691.4495420000001,4.485733399999999,430.01622699999996,0.910202411,197.64644400000003,0.21586177,45.952192399999994
East Timor,1,0.25276263299999996,160.53279500000002,3.03012363,472.36474,3.64834517,345.28799699999996,0.31614150500000004,67.3690516,0.07387166599999999,15.784583799999998
East Timor,2,0.25569019699999995,162.220346,2.8650378300000003,437.094136,3.67524595,347.76970399999993,0.316133693,67.3402365,0.0817187674,17.4670937
East Timor,3,0.26258245399999997,168.579489,2.79648846,426.42384000000004,3.7480529099999997,357.615221,0.315951774,67.95010750000002,0.09689131469999998,20.8486036
Ecuador,1,0.271474334,174.72584899999998,3.29759545,581.989566,5.095245180000001,487.95505199999997,0.9084521289999999,197.250214,0.246051763,52.2960103
Ecuador,2,0.272923876,175.681223,3.35764293,593.60198,5.11014318,489.64826200000005,0.908444484,197.314112,0.25094112200000007,53.395156
Ecuador,3,0.27549080800000003,177.377366,3.3366665299999996,589.6104539999999,5.19330557,497.90862400000003,0.908034336,197.334316,0.27579998099999997,58.71146489999999
Egypt,1,0.24572568099999997,157.798529,3.8247754199999995,670.9014420000001,4.3132936299999995,414.16193699999997,0.724487883,156.630539,0.162204003,34.4254929
Egypt,2,0.24636729100000002,158.688424,3.7429938399999996,654.518914,4.0321627499999995,388.12602799999996,0.7247095710000001,157.308344,0.175153688,37.2736311
Egypt,3,0.24708888,159.01586500000002,3.8650200200000002,680.796078,4.54991149,438.188905,0.724298971,157.11640200000002,0.19275478799999998,41.053554000000005
El Salvador,1,0.263712958,167.82005,3.6824427500000008,665.124542,4.22848949,402.891644,0.8247435519999999,177.60327,0.16107807999999998,34.1516223
El Salvador,2,0.26607238,169.553937,3.5201061000000005,631.2100649999999,4.28216091,408.70676599999996,0.8263336950000001,178.27823,0.17496085600000005,37.2000147
El Salvador,3,0.26850260600000003,171.138877,3.4264185399999993,611.3990299999999,4.394635989999999,419.828417,0.826297626,178.459218,0.19097561200000002,40.69755570000001
Equatorial Guinea,1,0.20694346000000002,129.65305999999998,5.992355420000001,1085.4678,3.8608694100000003,362.597383,0.5533697550000001,117.19497349999999,0.09383659489999999,19.747087800000003
Equatorial Guinea,2,0.22700195300000003,143.15228100000002,5.78377648,1047.9765,3.8459344100000004,363.75257700000003,0.553307999,118.0545046,0.178642711,37.6515771
Equatorial Guinea,3,0.23704495900000003,150.13469800000001,5.726394180000001,1040.33048,3.8147971799999993,361.899175,0.5533129999999999,118.54219540000001,0.22236723000000005,47.0163526
Eritrea,1,0.20451271,128.217112,4.985327360000001,861.7891649999999,3.6796978800000004,345.698351,0.5841693450000001,123.86826059999999,0.080305734,16.975065400000002
Eritrea,2,0.208377971,131.01946,4.88682614,843.5007399999998,3.66929843,345.90870799999993,0.584136752,124.3092091,0.0871948339,18.4717485
Eritrea,3,0.20654071400000001,130.81285900000003,4.842581990000001,838.573113,3.7005166599999995,350.87879899999996,0.584076152,125.12309150000002,0.085607242,18.284342099999996
Estonia,1,0.280337944,178.98430099999996,4.64141681,836.5501349999998,3.4252127999999997,326.873894,0.52421072,112.93491500000002,0.136940579,29.533161
Estonia,2,0.284394,182.279077,4.28275935,762.074957,3.4092100700000003,326.042646,0.523744948,113.15751500000002,0.148705548,32.099899
Estonia,3,0.28870609300000005,185.78957799999998,3.73786391,648.8989779999999,3.39278557,325.25050799999997,0.5231255100000001,113.3096483,0.16870692999999998,36.3011585
Eswatini,1,0.21380474400000002,135.393205,4.207503549999999,715.695129,3.4998819700000006,332.552198,0.5345191319999999,114.468813,0.13613928699999997,28.846041000000003
Eswatini,2,0.215387281,133.59244400000003,4.390035849999999,744.306612,3.5085640099999997,329.60600999999997,0.534636688,112.93072459999999,0.14099133800000002,29.582372000000003
Eswatini,3,0.21680373599999997,134.53837000000001,4.43944496,754.844072,3.5084063300000006,329.54306499999996,0.5346762249999999,112.9664841,0.148584028,31.2136371
Ethiopia,1,0.206168454,130.778476,5.02412651,876.800982,3.59341836,340.38251299999996,0.614420428,131.32275600000003,0.0638066056,13.661125900000002
Ethiopia,2,0.206866979,131.70960799999997,4.8975576599999995,855.1733170000001,3.4220863,325.11139199999997,0.6144646380000001,131.77451000000002,0.0628849808,13.512879099999997
Ethiopia,3,0.210844042,135.014849,4.65339553,808.43863,3.4175432100000003,326.157539,0.6144167709999999,132.457895,0.07693348259999999,16.5304961
Fiji,1,0.291048018,186.10769,2.91636279,449.375147,3.94793633,375.760201,0.274854937,58.934080400000006,0.093867161,20.142863700000003
Fiji,2,0.292668997,186.741358,2.92065199,449.548546,3.9549436899999995,375.818632,0.274700933,58.77013780000001,0.09665025220000002,20.711286199999996
